gate,cell_id,N,noise,seed,method,family,v_policy,v_behaviour_expected,v_optimal_same_start,nv,selected_unseen_rate,mean_behavior_prob,mean_logged_count,support_mask,bandit_updates,w_clip
gate2D_bandit,N400_noise0p2,400,0.2,6,"Bandit oracle (myopic, true R)",Bandit,421.9223253169368,421.9223253169368,478.3865908773132,0.0,0.00625,0.8388147106899086,37.094375,none,,
gate2D_bandit,N400_noise0p2,400,0.2,7,Bandit DM,Bandit,403.3432664384919,418.644374990045,476.3341035189663,-0.2652310721809391,0.931875,0.0487318313953488,1.321875,none,2000.0,10.0
gate2D_bandit,N400_noise0p2,400,0.2,7,Bandit DM support top3,Bandit,426.8781367939527,418.644374990045,476.3341035189663,0.1427249185230596,0.0,0.8142635884301952,37.4671875,top3,2000.0,10.0
gate2D_bandit,N400_noise0p2,400,0.2,7,Bandit IPS,Bandit,225.51216832234687,418.644374990045,476.3341035189663,-3.3477745795055363,1.0,0.0,0.0,none,2000.0,10.0
gate2D_bandit,N400_noise0p2,400,0.2,7,Bandit IPS support top3,Bandit,425.9664805815035,418.644374990045,476.3341035189663,0.1269221710375664,0.0,0.7936605130333697,35.8484375,top3,2000.0,10.0
gate2D_bandit,N400_noise0p2,400,0.2,7,Bandit DR,Bandit,403.3432664384919,418.644374990045,476.3341035189663,-0.2652310721809391,0.931875,0.0487318313953488,1.321875,none,2000.0,10.0
gate2D_bandit,N400_noise0p2,400,0.2,7,Bandit DR support top3,Bandit,426.8781367939527,418.644374990045,476.3341035189663,0.1427249185230596,0.0,0.8142635884301952,37.4671875,top3,2000.0,10.0
gate2D_bandit,N400_noise0p2,400,0.2,7,"Bandit oracle (myopic, true R)",Bandit,418.644374990045,418.644374990045,476.3341035189663,0.0,0.0,0.8449389487741874,41.111875,none,,
gate2D_bandit,N400_noise0p2,400,0.2,8,Bandit DM,Bandit,408.1304102747692,422.931340639083,479.9511404087543,-0.2595752777824794,0.9303125,0.0464175554393088,1.2621875,none,2000.0,10.0
gate2D_bandit,N400_noise0p2,400,0.2,8,Bandit DM support top3,Bandit,433.41895845761945,422.931340639083,479.9511404087543,0.1839294045384357,0.0,0.8217630400527396,31.353125,top3,2000.0,10.0
gate2D_bandit,N400_noise0p2,400,0.2,8,Bandit IPS,Bandit,182.92296482339225,422.931340639083,479.9511404087543,-4.209211129909135,1.0,0.0,0.0,none,2000.0,10.0
gate2D_bandit,N400_noise0p2,400,0.2,8,Bandit IPS support top3,Bandit,430.2690226559778,422.931340639083,479.9511404087543,0.1286865623263324,0.0,0.814142633700987,27.90875,top3,2000.0,10.0
gate2D_bandit,N400_noise0p2,400,0.2,8,Bandit DR,Bandit,408.1304102747692,422.931340639083,479.9511404087543,-0.2595752777824794,0.9303125,0.0464175554393088,1.2621875,none,2000.0,10.0
gate2D_bandit,N400_noise0p2,400,0.2,8,Bandit DR support top3,Bandit,437.684521329274,422.931340639083,479.9511404087543,0.258737855092192,0.0,0.8179192835419897,32.35125,top3,2000.0,10.0
gate2D_bandit,N400_noise0p2,400,0.2,8,"Bandit oracle (myopic, true R)",Bandit,422.931340639083,422.931340639083,479.9511404087543,0.0,0.0053125,0.8543474763481043,32.015625,none,,
gate2D_bandit,N400_noise0p2,400,0.2,9,Bandit DM,Bandit,319.811686716071,423.4552510574188,479.20761072352025,-1.858998703589672,0.990625,0.0051566838556128,0.06125,none,2000.0,10.0
gate2D_bandit,N400_noise0p2,400,0.2,9,Bandit DM support top3,Bandit,435.2352842861315,423.4552510574188,479.20761072352025,0.2112921013435639,0.0,0.8363748216437342,36.838125,top3,2000.0,10.0
gate2D_bandit,N400_noise0p2,400,0.2,9,Bandit IPS,Bandit,282.24891295897964,423.4552510574188,479.20761072352025,-2.532741913420668,1.0,0.0,0.0,none,2000.0,10.0
gate2D_bandit,N400_noise0p2,400,0.2,9,Bandit IPS support top3,Bandit,440.24690101517706,423.4552510574188,479.20761072352025,0.3011827671209393,0.0,0.8449852685604452,38.8515625,top3,2000.0,10.0
gate2D_bandit,N400_noise0p2,400,0.2,9,Bandit DR,Bandit,319.811686716071,423.4552510574188,479.20761072352025,-1.858998703589672,0.990625,0.0051566838556128,0.06125,none,2000.0,10.0
gate2D_bandit,N400_noise0p2,400,0.2,9,Bandit DR support top3,Bandit,428.10607542601065,423.4552510574188,479.20761072352025,0.0834193278355476,0.0,0.8443556733396937,38.2921875,top3,2000.0,10.0
gate2D_bandit,N400_noise0p2,400,0.2,9,"Bandit oracle (myopic, true R)",Bandit,423.4552510574188,423.4552510574188,479.20761072352025,0.0,0.01,0.8459834450771005,36.55625,none,,
gate2D_bandit,N400_noise0p5,400,0.5,0,Bandit DM,Bandit,397.8813380147389,421.4891710594284,479.2131268458336,-0.4089780875732979,0.9625,0.0254268071195059,0.4525,none,2000.0,10.0
gate2D_bandit,N400_noise0p5,400,0.5,0,Bandit DM support top3,Bandit,429.7697075502331,421.4891710594284,479.2131268458336,0.1434506069099796,0.0,0.7820351620236488,31.3275,top3,2000.0,10.0
gate2D_bandit,N400_noise0p5,400,0.5,0,Bandit IPS,Bandit,182.81563033515465,421.4891710594284,479.2131268458336,-4.134739857528699,1.0,0.0,0.0,none,2000.0,10.0
gate2D_bandit,N400_noise0p5,400,0.5,0,Bandit IPS support top3,Bandit,428.7031371239335,421.4891710594284,479.2131268458336,0.124973522105774,0.0,0.8300806165691035,33.31,top3,2000.0,10.0
gate2D_bandit,N400_noise0p5,400,0.5,0,Bandit DR,Bandit,404.7343192181575,421.4891710594284,479.2131268458336,-0.2902582058524997,0.931875,0.0537212490479817,1.2134375,none,2000.0,10.0
gate2D_bandit,N400_noise0p5,400,0.5,0,Bandit DR support top3,Bandit,429.1074364917427,421.4891710594284,479.2131268458336,0.1319775356440226,0.0,0.7793520118404987,30.7975,top3,2000.0,10.0
gate2D_bandit,N400_noise0p5,400,0.5,0,"Bandit oracle (myopic, true R)",Bandit,421.4891710594284,421.4891710594284,479.2131268458336,0.0,0.0,0.8602517238392546,37.2453125,none,,
gate2D_bandit,N400_noise0p5,400,0.5,1,Bandit DM,Bandit,405.8162686838022,422.7909092428097,479.07216495487467,-0.3016037994221338,0.93625,0.0433192933192933,1.0046875,none,2000.0,10.0
gate2D_bandit,N400_noise0p5,400,0.5,1,Bandit DM support top3,Bandit,430.7201325519166,422.7909092428097,479.07216495487467,0.1408856858075955,0.0,0.7857354329855621,35.81625,top3,2000.0,10.0
gate2D_bandit,N400_noise0p5,400,0.5,1,Bandit IPS,Bandit,282.2020643609203,422.7909092428097,479.07216495487467,-2.4979692279991434,1.0,0.0,0.0,none,2000.0,10.0
gate2D_bandit,N400_noise0p5,400,0.5,1,Bandit IPS support top3,Bandit,431.2218913808626,422.7909092428097,479.07216495487467,0.1498008889706706,0.0,0.7769775953176121,35.158125,top3,2000.0,10.0
gate2D_bandit,N400_noise0p5,400,0.5,1,Bandit DR,Bandit,405.8162686838022,422.7909092428097,479.07216495487467,-0.3016037994221338,0.93625,0.0433192933192933,1.0046875,none,2000.0,10.0
gate2D_bandit,N400_noise0p5,400,0.5,1,Bandit DR support top3,Bandit,430.7201325519166,422.7909092428097,479.07216495487467,0.1408856858075955,0.0,0.7857354329855621,35.81625,top3,2000.0,10.0
gate2D_bandit,N400_noise0p5,400,0.5,1,"Bandit oracle (myopic, true R)",Bandit,422.7909092428097,422.7909092428097,479.07216495487467,0.0,0.0,0.8535035002881634,41.3390625,none,,
gate2D_bandit,N400_noise0p5,400,0.5,2,Bandit DM,Bandit,311.9296144627662,417.1824539201058,474.5590275047475,-1.8344218359792943,0.9871875,0.0084550345887778,0.1546875,none,2000.0,10.0
gate2D_bandit,N400_noise0p5,400,0.5,2,Bandit DM support top3,Bandit,424.47597330193634,417.1824539201058,474.5590275047475,0.1271166771761156,0.0,0.815110289792192,38.390625,top3,2000.0,10.0
gate2D_bandit,N400_noise0p5,400,0.5,2,Bandit IPS,Bandit,276.926803637312,417.1824539201058,474.5590275047475,-2.444475881361042,1.0,0.0,0.0,none,2000.0,10.0
gate2D_bandit,N400_noise0p5,400,0.5,2,Bandit IPS support top3,Bandit,425.0563382369357,417.1824539201058,474.5590275047475,0.1372316927432826,0.0,0.8096416311288739,37.7934375,top3,2000.0,10.0
gate2D_bandit,N400_noise0p5,400,0.5,2,Bandit DR,Bandit,311.9296144627662,417.1824539201058,474.5590275047475,-1.8344218359792943,0.9871875,0.0084550345887778,0.1546875,none,2000.0,10.0
gate2D_bandit,N400_noise0p5,400,0.5,2,Bandit DR support top3,Bandit,424.1521356363999,417.1824539201058,474.5590275047475,0.1214726025075805,0.0,0.8139917382048906,35.34125,top3,2000.0,10.0
gate2D_bandit,N400_noise0p5,400,0.5,2,"Bandit oracle (myopic, true R)",Bandit,417.1824539201058,417.1824539201058,474.5590275047475,0.0,0.0,0.8500428343098188,39.466875,none,,
gate2D_bandit,N400_noise0p5,400,0.5,3,Bandit DM,Bandit,318.4295502706789,423.1047405366476,479.3865548020198,-1.8598403699713493,0.9871875,0.0084942084942084,0.143125,none,2000.0,10.0
gate2D_bandit,N400_noise0p5,400,0.5,3,Bandit DM support top3,Bandit,430.4166204979292,423.1047405366476,479.3865548020198,0.1299154985801563,0.0,0.8083874004402222,33.19625,top3,2000.0,10.0
gate2D_bandit,N400_noise0p5,400,0.5,3,Bandit IPS,Bandit,182.74713396426796,423.1047405366476,479.3865548020198,-4.270608716326709,1.0,0.0,0.0,none,2000.0,10.0
gate2D_bandit,N400_noise0p5,400,0.5,3,Bandit IPS support top3,Bandit,431.0131080671765,423.1047405366476,479.3865548020198,0.1405137278134017,0.0,0.8244862452395547,35.5753125,top3,2000.0,10.0
gate2D_bandit,N400_noise0p5,400,0.5,3,Bandit DR,Bandit,318.4295502706789,423.1047405366476,479.3865548020198,-1.8598403699713493,0.9871875,0.0084942084942084,0.143125,none,2000.0,10.0
gate2D_bandit,N400_noise0p5,400,0.5,3,Bandit DR support top3,Bandit,430.0020741157867,423.1047405366476,479.3865548020198,0.1225499509773753,0.0,0.8126916990827562,33.6321875,top3,2000.0,10.0
gate2D_bandit,N400_noise0p5,400,0.5,3,"Bandit oracle (myopic, true R)",Bandit,423.1047405366476,423.1047405366476,479.3865548020198,0.0,0.0,0.8626718124914622,38.355625,none,,
gate2D_bandit,N400_noise0p5,400,0.5,4,Bandit DM,Bandit,390.9883289198951,427.2545943129383,483.248496641775,-0.6476824062031149,0.9615625,0.0277271068952936,0.5415625,none,2000.0,10.0
gate2D_bandit,N400_noise0p5,400,0.5,4,Bandit DM support top3,Bandit,435.6791574766848,427.2545943129383,483.248496641775,0.1504550105165274,0.0,0.8245507467946989,30.89375,top3,2000.0,10.0
gate2D_bandit,N400_noise0p5,400,0.5,4,Bandit IPS,Bandit,286.0207219203093,427.2545943129383,483.248496641775,-2.5223080821051087,0.99,0.0116618075801749,0.2,none,2000.0,10.0
gate2D_bandit,N400_noise0p5,400,0.5,4,Bandit IPS support top3,Bandit,435.6791574766848,427.2545943129383,483.248496641775,0.1504550105165274,0.0,0.8245507467946989,30.89375,top3,2000.0,10.0
gate2D_bandit,N400_noise0p5,400,0.5,4,Bandit DR,Bandit,390.9883289198951,427.2545943129383,483.248496641775,-0.6476824062031149,0.9615625,0.0277271068952936,0.5415625,none,2000.0,10.0
gate2D_bandit,N400_noise0p5,400,0.5,4,Bandit DR support top3,Bandit,435.6791574766848,427.2545943129383,483.248496641775,0.1504550105165274,0.0,0.8245507467946989,30.89375,top3,2000.0,10.0
gate2D_bandit,N400_noise0p5,400,0.5,4,"Bandit oracle (myopic, true R)",Bandit,427.2545943129383,427.2545943129383,483.248496641775,0.0,0.0,0.8511436474708333,34.138125,none,,
gate2D_bandit,N400_noise0p5,400,0.5,5,Bandit DM,Bandit,317.2239584906732,420.5620190232593,478.5366511066638,-1.7824703119102194,0.98625,0.0069551777434312,0.129375,none,2000.0,10.0
gate2D_bandit,N400_noise0p5,400,0.5,5,Bandit DM support top3,Bandit,428.5851199306573,420.5620190232593,478.5366511066638,0.1383898546498,0.0,0.7637061441039229,26.27125,top3,2000.0,10.0
gate2D_bandit,N400_noise0p5,400,0.5,5,Bandit IPS,Bandit,227.40794946048965,420.5620190232593,478.5366511066638,-3.331699790434048,1.0,0.0,0.0,none,2000.0,10.0
gate2D_bandit,N400_noise0p5,400,0.5,5,Bandit IPS support top3,Bandit,429.89948407101184,420.5620190232593,478.5366511066638,0.1610612212996762,0.0,0.7644623707267294,28.578125,top3,2000.0,10.0
gate2D_bandit,N400_noise0p5,400,0.5,5,Bandit DR,Bandit,317.2239584906732,420.5620190232593,478.5366511066638,-1.7824703119102194,0.98625,0.0069551777434312,0.129375,none,2000.0,10.0
gate2D_bandit,N400_noise0p5,400,0.5,5,Bandit DR support top3,Bandit,422.5939699078181,420.5620190232593,478.5366511066638,0.035048965582663,0.0,0.774303974105188,27.5628125,top3,2000.0,10.0
gate2D_bandit,N400_noise0p5,400,0.5,5,"Bandit oracle (myopic, true R)",Bandit,420.5620190232593,420.5620190232593,478.5366511066638,0.0,0.0,0.8376482239745919,30.66875,none,,
gate2D_bandit,N400_noise0p5,400,0.5,6,Bandit DM,Bandit,316.8689109319449,421.9223253169368,478.3865908773132,-1.860529192089816,0.9871875,0.0081049787726746,0.1340625,none,2000.0,10.0
gate2D_bandit,N400_noise0p5,400,0.5,6,Bandit DM support top3,Bandit,432.322905340244,421.9223253169368,478.3865908773132,0.1841975614149444,0.0,0.8203458667616252,34.8003125,top3,2000.0,10.0
gate2D_bandit,N400_noise0p5,400,0.5,6,Bandit IPS,Bandit,226.92959100827235,421.9223253169368,478.3865908773132,-3.4533829914100584,1.0,0.0,0.0,none,2000.0,10.0
gate2D_bandit,N400_noise0p5,400,0.5,6,Bandit IPS support top3,Bandit,431.0457023764004,421.9223253169368,478.3865908773132,0.1615778930075365,0.0,0.8150218603498125,32.6553125,top3,2000.0,10.0
gate2D_bandit,N400_noise0p5,400,0.5,6,Bandit DR,Bandit,316.8689109319449,421.9223253169368,478.3865908773132,-1.860529192089816,0.9871875,0.0081049787726746,0.1340625,none,2000.0,10.0
gate2D_bandit,N400_noise0p5,400,0.5,6,Bandit DR support top3,Bandit,431.0457023764004,421.9223253169368,478.3865908773132,0.1615778930075365,0.0,0.8150218603498125,32.6553125,top3,2000.0,10.0
gate2D_bandit,N400_noise0p5,400,0.5,6,"Bandit oracle (myopic, true R)",Bandit,421.9223253169368,421.9223253169368,478.3865908773132,0.0,0.00625,0.8388147106899086,37.094375,none,,
gate2D_bandit,N400_noise0p5,400,0.5,7,Bandit DM,Bandit,379.4624285600708,418.644374990045,476.3341035189663,-0.679184101383513,0.96625,0.019985465116279,0.3428125,none,2000.0,10.0
gate2D_bandit,N400_noise0p5,400,0.5,7,Bandit DM support top3,Bandit,425.9664805815035,418.644374990045,476.3341035189663,0.1269221710375664,0.0,0.7936605130333697,35.8484375,top3,2000.0,10.0
gate2D_bandit,N400_noise0p5,400,0.5,7,Bandit IPS,Bandit,302.8643912882201,418.644374990045,476.3341035189663,-2.00694277220912,1.0,0.0,0.0,none,2000.0,10.0
gate2D_bandit,N400_noise0p5,400,0.5,7,Bandit IPS support top3,Bandit,425.9664805815035,418.644374990045,476.3341035189663,0.1269221710375664,0.0,0.7936605130333697,35.8484375,top3,2000.0,10.0
gate2D_bandit,N400_noise0p5,400,0.5,7,Bandit DR,Bandit,379.4624285600708,418.644374990045,476.3341035189663,-0.679184101383513,0.96625,0.019985465116279,0.3428125,none,2000.0,10.0
gate2D_bandit,N400_noise0p5,400,0.5,7,Bandit DR support top3,Bandit,425.9664805815035,418.644374990045,476.3341035189663,0.1269221710375664,0.0,0.7936605130333697,35.8484375,top3,2000.0,10.0
gate2D_bandit,N400_noise0p5,400,0.5,7,"Bandit oracle (myopic, true R)",Bandit,418.644374990045,418.644374990045,476.3341035189663,0.0,0.0,0.8449389487741874,41.111875,none,,
gate2D_bandit,N400_noise0p5,400,0.5,8,Bandit DM,Bandit,408.1304102747692,422.931340639083,479.9511404087543,-0.2595752777824794,0.9303125,0.0464175554393088,1.2621875,none,2000.0,10.0
gate2D_bandit,N400_noise0p5,400,0.5,8,Bandit DM support top3,Bandit,431.38449189288593,422.931340639083,479.9511404087543,0.148249402627667,0.0,0.8258083682761478,29.658125,top3,2000.0,10.0
gate2D_bandit,N400_noise0p5,400,0.5,8,Bandit IPS,Bandit,319.8053000477908,422.931340639083,479.9511404087543,-1.808600538898151,0.9884375,0.0071884984025559,0.105,none,2000.0,10.0
gate2D_bandit,N400_noise0p5,400,0.5,8,Bandit IPS support top3,Bandit,433.41895845761945,422.931340639083,479.9511404087543,0.1839294045384357,0.0,0.8217630400527396,31.353125,top3,2000.0,10.0
gate2D_bandit,N400_noise0p5,400,0.5,8,Bandit DR,Bandit,408.1304102747692,422.931340639083,479.9511404087543,-0.2595752777824794,0.9303125,0.0464175554393088,1.2621875,none,2000.0,10.0
gate2D_bandit,N400_noise0p5,400,0.5,8,Bandit DR support top3,Bandit,436.2075645744805,422.931340639083,479.9511404087543,0.2328353306926047,0.0,0.8137744848491815,29.98125,top3,2000.0,10.0
gate2D_bandit,N400_noise0p5,400,0.5,8,"Bandit oracle (myopic, true R)",Bandit,422.931340639083,422.931340639083,479.9511404087543,0.0,0.0053125,0.8543474763481043,32.015625,none,,
gate2D_bandit,N400_noise0p5,400,0.5,9,Bandit DM,Bandit,319.811686716071,423.4552510574188,479.20761072352025,-1.858998703589672,0.990625,0.0051566838556128,0.06125,none,2000.0,10.0
gate2D_bandit,N400_noise0p5,400,0.5,9,Bandit DM support top3,Bandit,428.10607542601065,423.4552510574188,479.20761072352025,0.0834193278355476,0.0,0.8443556733396937,38.2921875,top3,2000.0,10.0
gate2D_bandit,N400_noise0p5,400,0.5,9,Bandit IPS,Bandit,282.24891295897964,423.4552510574188,479.20761072352025,-2.532741913420668,1.0,0.0,0.0,none,2000.0,10.0
gate2D_bandit,N400_noise0p5,400,0.5,9,Bandit IPS support top3,Bandit,435.92287122892577,423.4552510574188,479.20761072352025,0.2236249774211361,0.0,0.8445388399890166,37.2215625,top3,2000.0,10.0
gate2D_bandit,N400_noise0p5,400,0.5,9,Bandit DR,Bandit,319.811686716071,423.4552510574188,479.20761072352025,-1.858998703589672,0.990625,0.0051566838556128,0.06125,none,2000.0,10.0
gate2D_bandit,N400_noise0p5,400,0.5,9,Bandit DR support top3,Bandit,427.9258039825698,423.4552510574188,479.20761072352025,0.0801858962010752,0.0,0.8321965824306028,37.5096875,top3,2000.0,10.0
gate2D_bandit,N400_noise0p5,400,0.5,9,"Bandit oracle (myopic, true R)",Bandit,423.4552510574188,423.4552510574188,479.20761072352025,0.0,0.01,0.8459834450771005,36.55625,none,,
