gate,cell_id,N,noise,seed,method,family,v_policy,v_behaviour_expected,v_optimal_same_start,nv,selected_unseen_rate,mean_behavior_prob,mean_logged_count,support_mask
gate2E_family,N1600_noise0p2,1600,0.2,6,Estimate-then-optimise structured,EtO,311.24686562417577,420.4015625942231,477.26680319791535,-1.9195328431083771,0.927890625,0.026037546599381702,1.934765625,none
gate2E_family,N1600_noise0p2,1600,0.2,6,Estimate-then-optimise structured support top3,EtO,448.57761617321444,420.4015625942231,477.26680319791535,0.4954881625377643,0.0,0.7186732458549233,172.428125,top3
gate2E_family,N1600_noise0p2,1600,0.2,6,Estimate-then-optimise structured learned-transition,EtO,310.2288593591364,420.4015625942231,477.26680319791535,-1.9374349262479549,0.9175,0.01992341883609866,1.404140625,none
gate2E_family,N1600_noise0p2,1600,0.2,6,Estimate-then-optimise structured learned-transition support top3,EtO,449.7602363015018,420.4015625942231,477.26680319791535,0.516285052091601,0.0,0.733023093285787,183.8340625,top3
gate2E_family,N1600_noise0p2,1600,0.2,6,Estimate-then-optimise structured empirical-transition,EtO,298.9542650103578,420.4015625942231,477.26680319791535,-2.1357035738274837,0.846875,0.118632400131574,3.97625,none
gate2E_family,N1600_noise0p2,1600,0.2,6,Estimate-then-optimise structured empirical-transition support top3,EtO,439.83793169122464,420.4015625942231,477.26680319791535,0.3417970079904936,0.0,0.7088751941612744,90.27703125,top3
gate2E_family,N1600_noise0p2,1600,0.2,6,Estimate-then-optimise unconstrained,EtO,442.30574310842525,420.4015625942231,477.26680319791535,0.3851945455899454,0.674921875,0.34791148227246144,30.529140625,none
gate2E_family,N1600_noise0p2,1600,0.2,6,Estimate-then-optimise unconstrained support top3,EtO,476.8918841716653,420.4015625942231,477.26680319791535,0.9934068857834799,0.0,0.7605295399465721,106.112578125,top3
gate2E_family,N1600_noise0p2,1600,0.2,6,Estimate-then-optimise unconstrained learned-transition,EtO,404.92302190544814,420.4015625942231,477.26680319791535,-0.2721968732472036,0.608125,0.46103814168210666,45.2903125,none
gate2E_family,N1600_noise0p2,1600,0.2,6,Estimate-then-optimise unconstrained learned-transition support top3,EtO,467.85124440002437,420.4015625942231,477.26680319791535,0.834423301511897,0.0,0.7501888081679605,135.60984375,top3
gate2E_family,N1600_noise0p2,1600,0.2,6,Estimate-then-optimise unconstrained empirical-transition,EtO,410.30020165855575,420.4015625942231,477.26680319791535,-0.17763682749654036,0.66171875,0.27629909031056604,18.54875,none
gate2E_family,N1600_noise0p2,1600,0.2,6,Estimate-then-optimise unconstrained empirical-transition support top3,EtO,476.8918841716653,420.4015625942231,477.26680319791535,0.9934068857834799,0.0,0.7605295399465721,106.112578125,top3
gate2E_family,N1600_noise0p2,1600,0.2,7,Behaviour cloning,BC,437.7439357875815,422.5603637349696,478.8785864087379,0.2696031822695297,0.0,0.8579838605962945,224.5759375,none
gate2E_family,N1600_noise0p2,1600,0.2,7,Behaviour cloning support top3,BC,437.7439357875815,422.5603637349696,478.8785864087379,0.2696031822695297,0.0,0.8579838605962945,224.5759375,top3
gate2E_family,N1600_noise0p2,1600,0.2,7,Estimate-then-optimise structured,EtO,301.7075672613621,422.5603637349696,478.8785864087379,-2.1458915202929147,0.923203125,0.03601601396478926,3.913671875,none
gate2E_family,N1600_noise0p2,1600,0.2,7,Estimate-then-optimise structured support top3,EtO,456.4458658628747,422.5603637349696,478.8785864087379,0.6016791816068477,0.0,0.6561510636508376,164.172578125,top3
gate2E_family,N1600_noise0p2,1600,0.2,7,Estimate-then-optimise structured learned-transition,EtO,306.477954632152,422.5603637349696,478.8785864087379,-2.061187366924598,0.9303125,0.024827646029880943,1.759609375,none
gate2E_family,N1600_noise0p2,1600,0.2,7,Estimate-then-optimise structured learned-transition support top3,EtO,448.09918221404047,422.5603637349696,478.8785864087379,0.45347344547799906,0.0,0.6792012168765171,147.778515625,top3
gate2E_family,N1600_noise0p2,1600,0.2,7,Estimate-then-optimise structured empirical-transition,EtO,284.2212047645608,422.5603637349696,478.8785864087379,-2.456383607340719,0.894765625,0.04953221154140777,5.152578125,none
gate2E_family,N1600_noise0p2,1600,0.2,7,Estimate-then-optimise structured empirical-transition support top3,EtO,460.4787881855216,422.5603637349696,478.8785864087379,0.6732887269933947,0.0,0.5906742222969324,101.02046875,top3
gate2E_family,N1600_noise0p2,1600,0.2,7,Estimate-then-optimise unconstrained,EtO,447.0983040725021,422.5603637349696,478.8785864087379,0.43570161082092745,0.495078125,0.46284234365459515,52.81109375,none
gate2E_family,N1600_noise0p2,1600,0.2,7,Estimate-then-optimise unconstrained support top3,EtO,478.4897896345555,422.5603637349696,478.8785864087379,0.9930964303253224,0.0,0.7639221808882596,108.17484375,top3
gate2E_family,N1600_noise0p2,1600,0.2,7,Estimate-then-optimise unconstrained learned-transition,EtO,439.75652340100265,422.5603637349696,478.8785864087379,0.30533917530821914,0.48359375,0.4743690799887224,64.194609375,none
gate2E_family,N1600_noise0p2,1600,0.2,7,Estimate-then-optimise unconstrained learned-transition support top3,EtO,470.97061676406264,422.5603637349696,478.8785864087379,0.8595841759694135,0.0,0.7890025168379381,132.247578125,top3
gate2E_family,N1600_noise0p2,1600,0.2,7,Estimate-then-optimise unconstrained empirical-transition,EtO,412.3525343273986,422.5603637349696,478.8785864087379,-0.18125269092210863,0.585703125,0.2751075201531733,18.3409375,none
gate2E_family,N1600_noise0p2,1600,0.2,7,Estimate-then-optimise unconstrained empirical-transition support top3,EtO,478.4897896345555,422.5603637349696,478.8785864087379,0.9930964303253224,0.0,0.7639221808882596,108.17484375,top3
gate2E_family,N1600_noise0p2,1600,0.2,8,Behaviour cloning,BC,450.3829981686192,421.64695137411786,478.1010548050897,0.5090160864858622,0.0,0.8457842014852988,232.163671875,none
gate2E_family,N1600_noise0p2,1600,0.2,8,Behaviour cloning support top3,BC,450.3829981686192,421.64695137411786,478.1010548050897,0.5090160864858622,0.0,0.8457842014852988,232.163671875,top3
gate2E_family,N1600_noise0p2,1600,0.2,8,Estimate-then-optimise structured,EtO,313.9071533464973,421.64695137411786,478.1010548050897,-1.908449368244017,0.9290625,0.024966945581186225,1.837421875,none
gate2E_family,N1600_noise0p2,1600,0.2,8,Estimate-then-optimise structured support top3,EtO,449.978579937364,421.64695137411786,478.1010548050897,0.5018524224352986,0.0,0.7295506049341509,182.97515625,top3
gate2E_family,N1600_noise0p2,1600,0.2,8,Estimate-then-optimise structured learned-transition,EtO,314.5634762071435,421.64695137411786,478.1010548050897,-1.8968235904748474,0.9290625,0.024966945581186225,1.837421875,none
gate2E_family,N1600_noise0p2,1600,0.2,8,Estimate-then-optimise structured learned-transition support top3,EtO,449.978579937364,421.64695137411786,478.1010548050897,0.5018524224352986,0.0,0.7295506049341509,182.97515625,top3
gate2E_family,N1600_noise0p2,1600,0.2,8,Estimate-then-optimise structured empirical-transition,EtO,300.7399650417457,421.64695137411786,478.1010548050897,-2.141686413994846,0.875390625,0.06157945219276297,2.979765625,none
gate2E_family,N1600_noise0p2,1600,0.2,8,Estimate-then-optimise structured empirical-transition support top3,EtO,448.3605237513155,421.64695137411786,478.1010548050897,0.47319097733721244,0.0,0.7517564220628933,161.721328125,top3
gate2E_family,N1600_noise0p2,1600,0.2,8,Estimate-then-optimise unconstrained,EtO,463.4902663284814,421.64695137411786,478.1010548050897,0.7411917364966513,0.582734375,0.3551268496705716,42.545546875,none
gate2E_family,N1600_noise0p2,1600,0.2,8,Estimate-then-optimise unconstrained support top3,EtO,477.7226755015262,421.64695137411786,478.1010548050897,0.993297576605284,0.0,0.7684062688171903,106.73609375,top3
gate2E_family,N1600_noise0p2,1600,0.2,8,Estimate-then-optimise unconstrained learned-transition,EtO,465.72415690767434,421.64695137411786,478.1010548050897,0.780761766723495,0.418984375,0.4765522153976876,66.172265625,none
gate2E_family,N1600_noise0p2,1600,0.2,8,Estimate-then-optimise unconstrained learned-transition support top3,EtO,467.84113064146214,421.64695137411786,478.1010548050897,0.8182607899145423,0.0,0.6704664594660009,123.51484375,top3
gate2E_family,N1600_noise0p2,1600,0.2,8,Estimate-then-optimise unconstrained empirical-transition,EtO,411.55802820774164,421.64695137411786,478.1010548050897,-0.17871018319708604,0.58453125,0.2872368275784022,18.12015625,none
gate2E_family,N1600_noise0p2,1600,0.2,8,Estimate-then-optimise unconstrained empirical-transition support top3,EtO,477.7226755015262,421.64695137411786,478.1010548050897,0.993297576605284,0.0,0.7684062688171903,106.73609375,top3
gate2E_family,N1600_noise0p2,1600,0.2,9,Behaviour cloning,BC,449.45119374289965,421.14554862217454,477.7638570902434,0.49993802157986933,0.0,0.8268503812172786,225.701796875,none
gate2E_family,N1600_noise0p2,1600,0.2,9,Behaviour cloning support top3,BC,449.45119374289965,421.14554862217454,477.7638570902434,0.49993802157986933,0.0,0.8268503812172786,225.701796875,top3
gate2E_family,N1600_noise0p2,1600,0.2,9,Estimate-then-optimise structured,EtO,289.24456637416085,421.14554862217454,477.7638570902434,-2.329652471380387,0.928046875,0.028275169926896736,1.961640625,none
gate2E_family,N1600_noise0p2,1600,0.2,9,Estimate-then-optimise structured support top3,EtO,447.2923264087243,421.14554862217454,477.7638570902434,0.4618078231937257,0.0,0.7011256924759468,147.86796875,top3
gate2E_family,N1600_noise0p2,1600,0.2,9,Estimate-then-optimise structured learned-transition,EtO,293.9450988905803,421.14554862217454,477.7638570902434,-2.246631048741623,0.90421875,0.05140061161816134,6.73328125,none
gate2E_family,N1600_noise0p2,1600,0.2,9,Estimate-then-optimise structured learned-transition support top3,EtO,446.83711641065224,421.14554862217454,477.7638570902434,0.4537678444238056,0.0,0.6998730793631687,151.46859375,top3
gate2E_family,N1600_noise0p2,1600,0.2,9,Estimate-then-optimise structured empirical-transition,EtO,295.8309551417224,421.14554862217454,477.7638570902434,-2.213322807959303,0.8775,0.0655403664840391,2.885390625,none
gate2E_family,N1600_noise0p2,1600,0.2,9,Estimate-then-optimise structured empirical-transition support top3,EtO,439.9877815039269,421.14554862217454,477.7638570902434,0.3327939917593767,0.0,0.6944612571753561,82.0146875,top3
gate2E_family,N1600_noise0p2,1600,0.2,9,Estimate-then-optimise unconstrained,EtO,475.7118677971328,421.14554862217454,477.7638570902434,0.963757495611727,0.075625,0.7127802198305134,96.65765625,none
gate2E_family,N1600_noise0p2,1600,0.2,9,Estimate-then-optimise unconstrained support top3,EtO,476.78486859614463,421.14554862217454,477.7638570902434,0.982708976643997,0.0,0.7618972342995187,106.430390625,top3
gate2E_family,N1600_noise0p2,1600,0.2,9,Estimate-then-optimise unconstrained learned-transition,EtO,466.92468040088403,421.14554862217454,477.7638570902434,0.8085570377738791,0.30625,0.5621200715250383,88.646953125,none
gate2E_family,N1600_noise0p2,1600,0.2,9,Estimate-then-optimise unconstrained learned-transition support top3,EtO,472.50409601672305,421.14554862217454,477.7638570902434,0.9071014091407076,0.0,0.7176190158188968,108.015625,top3
gate2E_family,N1600_noise0p2,1600,0.2,9,Estimate-then-optimise unconstrained empirical-transition,EtO,411.6461567441645,421.14554862217454,477.7638570902434,-0.16777950693047353,0.65484375,0.2733080040085184,17.86203125,none
gate2E_family,N1600_noise0p2,1600,0.2,9,Estimate-then-optimise unconstrained empirical-transition support top3,EtO,476.8437104070358,421.14554862217454,477.7638570902434,0.9837482484358127,0.0,0.759403230886279,107.372734375,top3
gate2E_family,N1600_noise0p5,1600,0.5,0,Behaviour cloning,BC,442.2199251235548,420.6941057714956,478.158742618527,0.37459245430124416,0.04546875,0.7853058567948539,156.972421875,none
gate2E_family,N1600_noise0p5,1600,0.5,0,Behaviour cloning support top3,BC,437.0160898198069,420.6941057714956,478.158742618527,0.28403527706543746,0.0,0.8405776655145027,207.351796875,top3
gate2E_family,N1600_noise0p5,1600,0.5,0,Estimate-then-optimise structured,EtO,229.75583692960586,420.6941057714956,478.158742618527,-3.322709048874001,0.851953125,0.11866230430276557,11.556640625,none
gate2E_family,N1600_noise0p5,1600,0.5,0,Estimate-then-optimise structured support top3,EtO,459.88526671314304,420.6941057714956,478.158742618527,0.682004848407426,0.0,0.5631460962703,100.05171875,top3
gate2E_family,N1600_noise0p5,1600,0.5,0,Estimate-then-optimise structured learned-transition,EtO,223.32836085998417,420.6941057714956,478.158742618527,-3.4345600310133535,0.86421875,0.11868361389039012,10.0284375,none
gate2E_family,N1600_noise0p5,1600,0.5,0,Estimate-then-optimise structured learned-transition support top3,EtO,448.2267189856079,420.6941057714956,478.158742618527,0.4791227218124255,0.0,0.6797607924885648,138.02640625,top3
gate2E_family,N1600_noise0p5,1600,0.5,0,Estimate-then-optimise structured empirical-transition,EtO,257.16638914026015,420.6941057714956,478.158742618527,-2.845710433471278,0.8740625,0.09110681348110182,10.447265625,none
gate2E_family,N1600_noise0p5,1600,0.5,0,Estimate-then-optimise structured empirical-transition support top3,EtO,475.0859890914768,420.6941057714956,478.158742618527,0.9465279222901943,0.0,0.7108138333107574,97.7965625,top3
gate2E_family,N1600_noise0p5,1600,0.5,0,Estimate-then-optimise unconstrained,EtO,475.08332377456287,420.6941057714956,478.158742618527,0.9464815404271886,0.1271875,0.6737195966597813,96.953984375,none
gate2E_family,N1600_noise0p5,1600,0.5,0,Estimate-then-optimise unconstrained support top3,EtO,477.63105844898297,420.6941057714956,478.158742618527,0.9908172365041005,0.0,0.7711987033067399,113.13203125,top3
gate2E_family,N1600_noise0p5,1600,0.5,0,Estimate-then-optimise unconstrained learned-transition,EtO,466.4796523091157,420.6941057714956,478.158742618527,0.7967603912559198,0.41453125,0.5049763758709586,73.7471875,none
gate2E_family,N1600_noise0p5,1600,0.5,0,Estimate-then-optimise unconstrained learned-transition support top3,EtO,472.4634977163322,420.6941057714956,478.158742618527,0.9008913096004534,0.0,0.7222609930692976,116.096328125,top3
gate2E_family,N1600_noise0p5,1600,0.5,0,Estimate-then-optimise unconstrained empirical-transition,EtO,411.5338453272423,420.6941057714956,478.158742618527,-0.15940691435390952,0.584375,0.2833412617343175,19.996953125,none
gate2E_family,N1600_noise0p5,1600,0.5,0,Estimate-then-optimise unconstrained empirical-transition support top3,EtO,477.63105844898297,420.6941057714956,478.158742618527,0.9908172365041005,0.0,0.7711987033067399,113.13203125,top3
gate2E_family,N1600_noise0p5,1600,0.5,1,Behaviour cloning,BC,442.41327441768937,422.2408621751993,479.08172757209076,0.3548927712770759,0.054296875,0.7834058727277463,162.80734375,none
gate2E_family,N1600_noise0p5,1600,0.5,1,Behaviour cloning support top3,BC,436.1990724656192,422.2408621751993,479.08172757209076,0.2455664633702651,0.0,0.8479703179210492,226.98625,top3
gate2E_family,N1600_noise0p5,1600,0.5,1,Estimate-then-optimise structured,EtO,299.0596143594953,422.2408621751993,479.08172757209076,-2.167124778195946,0.912734375,0.04932534344853187,7.499765625,none
gate2E_family,N1600_noise0p5,1600,0.5,1,Estimate-then-optimise structured support top3,EtO,456.8174666230344,422.2408621751993,479.08172757209076,0.608305383924117,0.0,0.6151443339535834,132.788125,top3
gate2E_family,N1600_noise0p5,1600,0.5,1,Estimate-then-optimise structured learned-transition,EtO,293.6622269152073,422.2408621751993,479.08172757209076,-2.2620808877942205,0.901015625,0.0401184878156475,2.766875,none
gate2E_family,N1600_noise0p5,1600,0.5,1,Estimate-then-optimise structured learned-transition support top3,EtO,448.3405289137021,422.2408621751993,479.08172757209076,0.459170819379012,0.0,0.6772545650260734,149.92921875,top3
gate2E_family,N1600_noise0p5,1600,0.5,1,Estimate-then-optimise structured empirical-transition,EtO,280.53457026530157,422.2408621751993,479.08172757209076,-2.4930354406188804,0.89484375,0.05004423989536889,4.671953125,none
gate2E_family,N1600_noise0p5,1600,0.5,1,Estimate-then-optimise structured empirical-transition support top3,EtO,458.9951417769627,422.2408621751993,479.08172757209076,0.6466171713806007,0.0,0.5948156690841298,96.354296875,top3
gate2E_family,N1600_noise0p5,1600,0.5,1,Estimate-then-optimise unconstrained,EtO,466.81030639826974,422.2408621751993,479.08172757209076,0.7841091776464734,0.522109375,0.4032359711464205,51.25265625,none
gate2E_family,N1600_noise0p5,1600,0.5,1,Estimate-then-optimise unconstrained support top3,EtO,478.63853659327054,422.2408621751993,479.08172757209076,0.992202951596081,0.0,0.7703013809417365,111.650546875,top3
